pdb_id,run_name,run_date,structure_type,datasets,source_results_file,slurm_job_id,slurm_task_id,date_utc,conda_env,charmm_path,pac_workers,pac_timeout_budget_s,pac_timeout_detail,tapbs_timeout_override,ph7_only,protocol,salt_bridge_cutoff,topology_files,parameter_files,n_atoms_retained,n_titratable_calc,karlsberg_dir_exists,pac_runs_converged,pac_total_iterations,pac_max_final_hamming,uniprot_id
1gb1,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260619/1gb1_results.txt,8471511,70,2026-06-19 12:02:33,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,32206,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,436,0,False,,,,
1gbg,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1gbg_results.txt,8471511,71,2026-06-19 12:03:38,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,39754,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1724,57,False,,,,
1gns,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1gns_results.txt,8471511,72,2026-06-19 12:04:10,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,39432,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1851,45,False,,,,
1goa,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260619/1goa_results.txt,8471511,73,2026-06-19 12:06:53,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38007,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1242,55,False,,,,
1gs9,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1gs9_results.txt,8471511,74,2026-06-19 12:07:25,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37788,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1210,54,False,,,,
1gu8,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1gu8_results.txt,8471511,75,2026-06-19 12:07:58,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37961,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1621,34,False,,,,
1gym,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1gym_results.txt,8471511,76,2026-06-19 12:09:35,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,45708,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2422,96,False,,,,
1gzw,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1gzw_results.txt,8471511,77,2026-06-19 12:10:40,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,43080,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2044,81,False,,,,
1h4g,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260619/1h4g_results.txt,8471511,78,2026-06-19 12:10:41,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,48995,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,3297,101,False,,,,
1hho,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1hho_results.txt,8471511,79,2026-06-19 12:11:45,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,44244,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2192,87,False,,,,
1hic,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1hic_results.txt,8471511,80,2026-06-19 12:12:18,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,31178,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,363,0,False,,,,
1hng,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260619/1hng_results.txt,8471511,81,2026-06-19 12:12:18,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,48251,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2796,108,False,,,,
1hpx,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260619/1hpx_results.txt,8471511,82,2026-06-19 12:13:23,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38662,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1516,0,False,,,,
1hrc,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1hrc_results.txt,8471511,83,2026-06-19 12:13:55,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,35611,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,823,44,False,,,,
1hv0,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1hv0_results.txt,8471511,84,2026-06-19 12:15:00,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37235,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1447,39,False,,,,
1hv1,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1hv1_results.txt,8471511,85,2026-06-19 12:16:06,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37305,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1444,40,False,,,,
1i0e,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1i0e_results.txt,8471511,86,2026-06-19 12:16:06,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,117905,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,11608,0,False,,,,
1i0v,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260619/1i0v_results.txt,8471511,87,2026-06-19 12:16:38,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,33995,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,819,29,False,,,,
1i7k,pkad_benchmark_20260619,20260619,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260619/1i7k_results.txt,8471511,88,2026-06-19 12:17:43,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,44330,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2354,82,False,,,,
1ig5,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260619/1ig5_results.txt,8471511,89,2026-06-19 12:18:48,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,33610,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,596,30,False,,,,
1igc,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260619/1igc_results.txt,8471511,90,2026-06-19 12:20:58,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,52957,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,3772,124,False,,,,
1igd,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1igd_results.txt,8471511,91,2026-06-19 12:25:18,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,32336,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,468,21,False,,,,
1igv,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260619/1igv_results.txt,8471511,92,2026-06-19 12:26:56,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,33610,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,596,30,False,,,,
1iw6,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1iw6_results.txt,8471511,93,2026-06-19 12:29:38,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38768,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1756,0,False,,,,
1j42,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1j42_results.txt,8471511,95,2026-06-19 12:29:38,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38605,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1330,55,False,,,,
1j6y,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1j6y_results.txt,8471511,96,2026-06-19 12:30:09,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36058,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,923,45,False,,,,
1jas,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1jas_results.txt,8471511,97,2026-06-19 12:30:09,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36909,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1219,43,False,,,,
1jbb,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1jbb_results.txt,8471511,98,2026-06-19 12:32:09,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,46188,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2344,101,False,,,,
1jhb,pkad_benchmark_20260619,20260619,crystal,PKAD-R,results/pkad_benchmark_20260619/1jhb_results.txt,8471511,99,2026-06-19 12:32:39,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,34367,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,816,29,False,,,,
1jv8,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1jv8_results.txt,8471511,100,2026-06-19 12:34:40,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,32177,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,455,0,False,,,,
1kf3,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260619/1kf3_results.txt,8471511,101,2026-06-19 12:34:40,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,35298,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1047,36,False,,,,
1kn6,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1kn6_results.txt,8471511,102,2026-06-19 12:35:40,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,33286,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,592,27,False,,,,
1kqv,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1kqv_results.txt,8471511,103,2026-06-19 12:35:39,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,33542,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,600,29,False,,,,
1ksm,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1ksm_results.txt,8471511,104,2026-06-19 12:36:09,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,33542,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,600,29,False,,,,
1kte,pkad_benchmark_20260619,20260619,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260619/1kte_results.txt,8471511,105,2026-06-19 12:37:10,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,34449,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,818,30,False,,,,
1kvr,pkad_benchmark_20260619,20260619,crystal,PKAD-R,results/pkad_benchmark_20260619/1kvr_results.txt,8471511,106,2026-06-19 12:38:12,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,46820,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2625,100,False,,,,
1kvs,pkad_benchmark_20260619,20260619,crystal,PKAD-R,results/pkad_benchmark_20260619/1kvs_results.txt,8471511,107,2026-06-19 12:38:43,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,46822,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2626,100,False,,,,
1kxi,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1kxi_results.txt,8471511,109,2026-06-19 12:42:23,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,35836,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,974,40,False,,,,
1l54,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1l54_results.txt,8471511,110,2026-06-19 12:42:22,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38265,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1310,54,False,,,,
1l98,pkad_benchmark_20260619,20260619,crystal,PKAD-R,results/pkad_benchmark_20260619/1l98_results.txt,8471511,111,2026-06-19 12:42:22,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38415,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1309,56,False,,,,
1le2,pkad_benchmark_20260619,20260619,crystal,"PKAD3,PKAD-R",results/pkad_benchmark_20260619/1le2_results.txt,8471511,112,2026-06-19 12:44:28,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37664,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1167,53,False,,,,
1ljl,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1ljl_results.txt,8471511,113,2026-06-19 12:44:28,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36743,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1031,49,False,,,,
1lju,pkad_benchmark_20260619,20260619,crystal,PKAD-R,results/pkad_benchmark_20260619/1lju_results.txt,8471511,114,2026-06-19 12:44:59,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36497,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1032,46,False,,,,
1lkj,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1lkj_results.txt,8471511,115,2026-06-19 12:45:30,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36751,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1122,45,False,,,,
1lni,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1lni_results.txt,8471511,116,2026-06-19 12:46:02,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,39051,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1721,58,False,,,,
1lse,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260619/1lse_results.txt,8471511,117,2026-06-19 12:46:33,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,35157,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1001,32,False,,,,
1lys,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260619/1lys_results.txt,8471511,118,2026-06-19 12:47:04,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,41446,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2002,64,False,,,,
1lz1,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1lz1_results.txt,8471511,119,2026-06-19 12:48:39,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,35847,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1029,39,False,,,,
1m2c,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1m2c_results.txt,8471511,120,2026-06-19 12:49:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,29613,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,115,0,False,,,,
1mbc,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1mbc_results.txt,8471511,122,2026-06-19 12:51:54,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38510,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1244,61,False,,,,
1mek,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1mek_results.txt,8471511,123,2026-06-19 12:52:58,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36215,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,937,47,False,,,,
1mgs,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1mgs_results.txt,8471511,124,2026-06-19 12:52:58,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36025,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1094,36,False,,,,
1mh1,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1mh1_results.txt,8471511,125,2026-06-19 12:53:29,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1395,0,False,,,,
1mut,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1mut_results.txt,8471511,126,2026-06-19 12:54:00,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36346,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1055,43,False,,,,
1n5u,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1n5u_results.txt,8471511,127,2026-06-19 12:54:01,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,63892,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,4635,0,False,,,,
1nfn,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260619/1nfn_results.txt,8471511,128,2026-06-19 12:56:37,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,37124,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1088,50,False,,,,
1ni7,pkad_benchmark_20260619,20260619,crystal,PKAD3,results/pkad_benchmark_20260619/1ni7_results.txt,8471511,129,2026-06-19 12:56:37,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36138,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1138,36,False,,,,
1nzp,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260619/1nzp_results.txt,8471511,131,2026-06-19 12:58:42,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,33984,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,674,31,False,,,,
1o73,pkad_benchmark_20260619,20260619,crystal,PKAD-R,results/pkad_benchmark_20260619/1o73_results.txt,8471511,132,2026-06-19 12:59:13,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,36063,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1124,37,False,,,,
1p5f,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1p5f_results.txt,8471511,133,2026-06-19 12:59:44,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38663,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1512,55,False,,,,
1pga,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260619/1pga_results.txt,8471511,134,2026-06-19 13:01:19,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,32206,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,436,21,False,,,,
1pgb,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1pgb_results.txt,8471511,135,2026-06-19 13:01:50,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,32206,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,436,21,False,,,,
1pnt,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3",results/pkad_benchmark_20260619/1pnt_results.txt,8471511,137,2026-06-19 13:04:26,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,38392,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1256,59,False,,,,
1poh,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1poh_results.txt,8471511,138,2026-06-19 13:04:57,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,33107,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,640,0,False,,,,
1ppf,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1ppf_results.txt,8471511,139,2026-06-19 13:06:00,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,40730,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,2054,51,False,,,,
1ppn,pkad_benchmark_20260619,20260619,crystal,"PKAD2,PKAD3,PKAD-R",results/pkad_benchmark_20260619/1ppn_results.txt,8471511,140,2026-06-19 13:06:00,kb3,/projects/biomodeling/charmm-lite/c46b1/ser/bin/charmm,3,40019,,,,"(-10, 'open_sb_acids'), (7, 'h_min'), (20, 'open_sb_bases')",,"'top.inp', 'converted_0.rtf', 'converted_1.rtf'",,1659,62,False,,,,
